time;V(/vin);V(/vout);
0.101384;3.322;4.06511;
0.101385;3.31495;4.06288;
0.101385;3.30789;4.06063;
0.101385;3.30082;4.05836;
0.101386;3.29373;4.05608;
0.101386;3.28664;4.05379;
0.101386;3.27953;4.05148;
0.101386;3.27241;4.04915;
0.101387;3.26528;4.04682;
0.101387;3.25813;4.04447;
0.101387;3.25098;4.0421;
0.101388;3.24381;4.03972;
0.101388;3.23663;4.03732;
0.101388;3.22944;4.03491;
0.101389;3.22224;4.03249;
0.101389;3.21503;4.03005;
0.101389;3.20781;4.0276;
0.101389;3.20057;4.02513;
0.10139;3.19332;4.02265;
0.10139;3.18607;4.02016;
0.10139;3.1788;4.01765;
0.101391;3.17152;4.01512;
0.101391;3.16423;4.01259;
0.101391;3.15692;4.01003;
0.101392;3.14961;4.00747;
0.101392;3.14228;4.00489;
0.101392;3.13495;4.00229;
0.101392;3.1276;3.99968;
0.101393;3.12024;3.99706;
0.101393;3.11287;3.99442;
0.101393;3.10549;3.99177;
0.101394;3.0981;3.9891;
0.101394;3.09069;3.98642;
0.101394;3.08328;3.98373;
0.101395;3.07585;3.98102;
0.101395;3.06842;3.9783;
0.101395;3.06097;3.97556;
0.101395;3.05351;3.97281;
0.101396;3.04605;3.97005;
0.101396;3.03857;3.96727;
0.101396;3.03108;3.96447;
0.101397;3.02358;3.96167;
0.101397;3.01606;3.95885;
0.101397;3.00854;3.95601;
0.101398;3.00101;3.95316;
0.101398;2.99346;3.9503;
0.101398;2.98591;3.94742;
0.101398;2.97835;3.94453;
0.101399;2.97077;3.94162;
0.101399;2.96318;3.9387;
0.101399;2.95559;3.93577;
0.1014;2.94798;3.93282;
0.1014;2.94036;3.92986;
0.1014;2.93273;3.92689;
0.101401;2.9251;3.9239;
0.101401;2.91745;3.92089;
0.101401;2.90979;3.91788;
0.101401;2.90212;3.91484;
0.101402;2.89444;3.9118;
0.101402;2.88675;3.90874;
0.101402;2.87905;3.90567;
0.101403;2.87134;3.90258;
0.101403;2.86362;3.89948;
0.101403;2.85589;3.89637;
0.101404;2.84814;3.89324;
0.101404;2.84039;3.89009;
0.101404;2.83263;3.88694;
0.101404;2.82486;3.88377;
0.101405;2.81708;3.88059;
0.101405;2.80929;3.87739;
0.101405;2.80149;3.87418;
0.101406;2.79367;3.87095;
0.101406;2.78585;3.86771;
0.101406;2.77802;3.86446;
0.101407;2.77018;3.86119;
0.101407;2.76233;3.85791;
0.101407;2.75447;3.85462;
0.101407;2.7466;3.85131;
0.101408;2.73872;3.84799;
0.101408;2.73083;3.84466;
0.101408;2.72293;3.84131;
0.101409;2.71502;3.83795;
0.101409;2.7071;3.83457;
0.101409;2.69917;3.83118;
0.10141;2.69123;3.82778;
0.10141;2.68328;3.82436;
0.10141;2.67533;3.82093;
0.10141;2.66736;3.81749;
0.101411;2.65938;3.81403;
0.101411;2.6514;3.81056;
0.101411;2.6434;3.80708;
0.101412;2.6354;3.80358;
0.101412;2.62738;3.80007;
0.101412;2.61936;3.79654;
0.101413;2.61133;3.79301;
0.101413;2.60329;3.78945;
0.101413;2.59523;3.78589;
0.101413;2.58717;3.78231;
0.101414;2.5791;3.77872;
0.101414;2.57103;3.77511;
0.101414;2.56294;3.77149;
0.101415;2.55484;3.76786;
0.101415;2.54673;3.76422;
0.101415;2.53862;3.76056;
0.101416;2.5305;3.75688;
0.101416;2.52236;3.7532;
0.101416;2.51422;3.7495;
0.101416;2.50607;3.74579;
0.101417;2.49791;3.74206;
0.101417;2.48974;3.73832;
0.101417;2.48156;3.73457;
0.101418;2.47338;3.7308;
0.101418;2.46518;3.72702;
0.101418;2.45698;3.72323;
0.101419;2.44876;3.71943;
0.101419;2.44054;3.71561;
0.101419;2.43231;3.71178;
0.101419;2.42407;3.70793;
0.10142;2.41583;3.70407;
0.10142;2.40757;3.7002;
0.10142;2.39931;3.69632;
0.101421;2.39103;3.69242;
0.101421;2.38275;3.68851;
0.101421;2.37446;3.68459;
0.101422;2.36616;3.68065;
0.101422;2.35786;3.6767;
0.101422;2.34954;3.67274;
0.101422;2.34122;3.66876;
0.101423;2.33289;3.66477;
0.101423;2.32455;3.66077;
0.101423;2.3162;3.65675;
0.101424;2.30784;3.65272;
0.101424;2.29948;3.64868;
0.101424;2.2911;3.64463;
0.101425;2.28272;3.64056;
0.101425;2.27433;3.63648;
0.101425;2.26593;3.63239;
0.101425;2.25753;3.62828;
0.101426;2.24912;3.62416;
0.101426;2.24069;3.62003;
0.101426;2.23227;3.61589;
0.101427;2.22383;3.61173;
0.101427;2.21538;3.60756;
0.101427;2.20693;3.60338;
0.101428;2.19847;3.59918;
0.101428;2.19;3.59497;
0.101428;2.18152;3.59075;
0.101428;2.17304;3.58652;
0.101429;2.16455;3.58227;
0.101429;2.15605;3.57801;
0.101429;2.14754;3.57374;
0.10143;2.13903;3.56946;
0.10143;2.1305;3.56516;
0.10143;2.12197;3.56085;
0.101431;2.11343;3.55652;
0.101431;2.10489;3.55219;
0.101431;2.09634;3.54784;
0.101431;2.08778;3.54348;
0.101432;2.07921;3.53911;
0.101432;2.07063;3.53472;
0.101432;2.06205;3.53032;
0.101433;2.05346;3.52591;
0.101433;2.04487;3.52149;
0.101433;2.03626;3.51705;
0.101434;2.02765;3.5126;
0.101434;2.01903;3.50814;
0.101434;2.01041;3.50367;
0.101434;2.00177;3.49918;
0.101435;1.99313;3.49468;
0.101435;1.98449;3.49017;
0.101435;1.97583;3.48565;
0.101436;1.96717;3.48111;
0.101436;1.9585;3.47657;
0.101436;1.94983;3.47201;
0.101437;1.94114;3.46743;
0.101437;1.93246;3.46285;
0.101437;1.92376;3.45825;
0.101437;1.91506;3.45364;
0.101438;1.90635;3.44902;
0.101438;1.89763;3.44438;
0.101438;1.88891;3.43974;
0.101439;1.88018;3.43508;
0.101439;1.87144;3.43041;
0.101439;1.8627;3.42573;
0.10144;1.85395;3.42103;
0.10144;1.84519;3.41632;
0.10144;1.83643;3.4116;
0.10144;1.82766;3.40687;
0.101441;1.81889;3.40213;
0.101441;1.8101;3.39737;
0.101441;1.80131;3.39261;
0.101442;1.79252;3.38783;
0.101442;1.78372;3.38303;
0.101442;1.77491;3.37823;
0.101443;1.7661;3.37341;
0.101443;1.75728;3.36859;
0.101443;1.74845;3.36375;
0.101443;1.73962;3.35889;
0.101444;1.73078;3.35403;
0.101444;1.72193;3.34915;
0.101444;1.71308;3.34427;
0.101445;1.70422;3.33937;
0.101445;1.69536;3.33446;
0.101445;1.68649;3.32953;
0.101446;1.67761;3.3246;
0.101446;1.66873;3.31965;
0.101446;1.65985;3.31469;
0.101446;1.65095;3.30972;
0.101447;1.64205;3.30474;
0.101447;1.63315;3.29975;
0.101447;1.62424;3.29474;
0.101448;1.61532;3.28972;
0.101448;1.6064;3.28469;
0.101448;1.59747;3.27965;
0.101449;1.58854;3.2746;
0.101449;1.5796;3.26954;
0.101449;1.57065;3.26446;
0.101449;1.5617;3.25937;
0.10145;1.55275;3.25427;
0.10145;1.54379;3.24916;
0.10145;1.53482;3.24404;
0.101451;1.52585;3.23891;
0.101451;1.51687;3.23376;
0.101451;1.50788;3.22861;
0.101452;1.4989;3.22344;
0.101452;1.4899;3.21826;
0.101452;1.4809;3.21307;
0.101452;1.4719;3.20787;
0.101453;1.46289;3.20265;
0.101453;1.45387;3.19743;
0.101453;1.44485;3.19219;
0.101454;1.43583;3.18694;
0.101454;1.4268;3.18169;
0.101454;1.41776;3.17642;
0.101455;1.40872;3.17113;
0.101455;1.39968;3.16584;
0.101455;1.39063;3.16054;
0.101455;1.38157;3.15522;
0.101456;1.37251;3.14989;
0.101456;1.36345;3.14456;
0.101456;1.35438;3.13921;
0.101457;1.3453;3.13385;
0.101457;1.33622;3.12848;
0.101457;1.32714;3.12309;
0.101458;1.31805;3.1177;
0.101458;1.30895;3.1123;
0.101458;1.29986;3.10688;
0.101458;1.29075;3.10145;
0.101459;1.28164;3.09602;
0.101459;1.27253;3.09057;
0.101459;1.26342;3.08511;
0.10146;1.25429;3.07964;
0.10146;1.24517;3.07416;
0.10146;1.23604;3.06866;
0.101461;1.2269;3.06316;
0.101461;1.21777;3.05765;
0.101461;1.20862;3.05212;
0.101461;1.19947;3.04659;
0.101462;1.19032;3.04104;
0.101462;1.18117;3.03548;
0.101462;1.17201;3.02991;
0.101463;1.16284;3.02433;
0.101463;1.15367;3.01874;
0.101463;1.1445;3.01314;
0.101464;1.13533;3.00753;
0.101464;1.12614;3.00191;
0.101464;1.11696;2.99628;
0.101464;1.10777;2.99063;
0.101465;1.09858;2.98498;
0.101465;1.08938;2.97932;
0.101465;1.08018;2.97364;
0.101466;1.07098;2.96796;
0.101466;1.06177;2.96226;
0.101466;1.05256;2.95655;
0.101467;1.04334;2.95084;
0.101467;1.03412;2.94511;
0.101467;1.0249;2.93937;
0.101467;1.01567;2.93362;
0.101468;1.00644;2.92786;
0.101468;0.997211;2.92209;
0.101468;0.987974;2.91631;
0.101469;0.978733;2.91052;
0.101469;0.969489;2.90472;
0.101469;0.960241;2.89891;
0.10147;0.95099;2.89309;
0.10147;0.941736;2.88726;
0.10147;0.932478;2.88142;
0.10147;0.923217;2.87556;
0.101471;0.913953;2.8697;
0.101471;0.904685;2.86383;
0.101471;0.895414;2.85795;
0.101472;0.88614;2.85205;
0.101472;0.876863;2.84615;
0.101472;0.867583;2.84024;
0.101473;0.858299;2.83432;
0.101473;0.849013;2.82838;
0.101473;0.839724;2.82244;
0.101473;0.830431;2.81649;
0.101474;0.821136;2.81052;
0.101474;0.811838;2.80455;
0.101474;0.802536;2.79857;
0.101475;0.793232;2.79257;
0.101475;0.783926;2.78657;
0.101475;0.774616;2.78056;
0.101476;0.765304;2.77454;
0.101476;0.755989;2.7685;
0.101476;0.746671;2.76246;
0.101476;0.73735;2.75641;
0.101477;0.728027;2.75035;
0.101477;0.718702;2.74427;
0.101477;0.709374;2.73819;
0.101478;0.700043;2.7321;
0.101478;0.69071;2.726;
0.101478;0.681374;2.71989;
0.101479;0.672036;2.71377;
0.101479;0.662696;2.70764;
0.101479;0.653353;2.7015;
0.101479;0.644008;2.69535;
0.10148;0.63466;2.68919;
0.10148;0.625311;2.68302;
0.10148;0.615959;2.67685;
0.101481;0.606605;2.67066;
0.101481;0.597248;2.66446;
0.101481;0.58789;2.65825;
0.101482;0.57853;2.65204;
0.101482;0.569167;2.64581;
0.101482;0.559803;2.63958;
0.101482;0.550436;2.63334;
0.101483;0.541068;2.62708;
0.101483;0.531697;2.62082;
0.101483;0.522325;2.61455;
0.101484;0.512951;2.60827;
0.101484;0.503575;2.60198;
0.101484;0.494197;2.59568;
0.101485;0.484818;2.58937;
0.101485;0.475436;2.58305;
0.101485;0.466053;2.57672;
0.101485;0.456669;2.57038;
0.101486;0.447283;2.56404;
0.101486;0.437895;2.55768;
0.101486;0.428506;2.55132;
0.101487;0.419115;2.54495;
0.101487;0.409722;2.53856;
0.101487;0.400329;2.53217;
0.101488;0.390933;2.52577;
0.101488;0.381537;2.51936;
0.101488;0.372139;2.51295;
0.101488;0.362739;2.50652;
0.101489;0.353339;2.50008;
0.101489;0.343937;2.49364;
0.101489;0.334534;2.48719;
0.10149;0.32513;2.48072;
0.10149;0.315724;2.47425;
0.10149;0.306318;2.46777;
0.101491;0.29691;2.46128;
0.101491;0.287502;2.45479;
0.101491;0.278092;2.44828;
0.101491;0.268681;2.44176;
0.101492;0.25927;2.43524;
0.101492;0.249857;2.42871;
0.101492;0.240444;2.42217;
0.101493;0.231029;2.41562;
0.101493;0.221614;2.40906;
0.101493;0.212198;2.40249;
0.101494;0.202782;2.39592;
0.101494;0.193364;2.38934;
0.101494;0.183946;2.38274;
0.101494;0.174527;2.37614;
0.101495;0.165108;2.36953;
0.101495;0.155688;2.36292;
0.101495;0.146268;2.35629;
0.101496;0.136847;2.34966;
0.101496;0.127425;2.34301;
0.101496;0.118003;2.33636;
0.101497;0.108581;2.3297;
0.101497;0.0991581;2.32304;
0.101497;0.089735;2.31636;
0.101497;0.0803116;2.30968;
0.101498;0.0708879;2.30298;
0.101498;0.0614639;2.29628;
0.101498;0.0520398;2.28957;
0.101499;0.0426154;2.28286;
0.101499;0.0331909;2.27613;
0.101499;0.0237663;2.2694;
0.1015;0.0143416;2.26266;
0.1015;0.00491683;2.25591;
0.1015;-0.00450795;2.24915;
0.1015;-0.0139327;2.24239;
0.101501;-0.0233574;2.23562;
0.101501;-0.0327821;2.22883;
0.101501;-0.0422066;2.22205;
0.101502;-0.0516309;2.21525;
0.101502;-0.0610551;2.20844;
0.101502;-0.0704791;2.20163;
0.101503;-0.0799028;2.19481;
0.101503;-0.0893262;2.18798;
0.101503;-0.0987493;2.18115;
0.101503;-0.108172;2.1743;
0.101504;-0.117594;2.16745;
0.101504;-0.127016;2.16059;
0.101504;-0.136438;2.15373;
0.101505;-0.145859;2.14685;
0.101505;-0.155279;2.13997;
0.101505;-0.164699;2.13308;
0.101506;-0.174119;2.12618;
0.101506;-0.183537;2.11928;
0.101506;-0.192956;2.11237;
0.101506;-0.202373;2.10545;
0.101507;-0.21179;2.09852;
0.101507;-0.221206;2.09159;
0.101507;-0.230621;2.08464;
0.101508;-0.240035;2.07769;
0.101508;-0.249449;2.07074;
0.101508;-0.258861;2.06377;
0.101509;-0.268273;2.0568;
0.101509;-0.277684;2.04982;
0.101509;-0.287093;2.04284;
0.101509;-0.296502;2.03584;
0.10151;-0.30591;2.02884;
0.10151;-0.315316;2.02184;
0.10151;-0.324722;2.01482;
0.101511;-0.334126;2.0078;
0.101511;-0.343529;2.00077;
0.101511;-0.352931;1.99373;
0.101512;-0.362332;1.98669;
0.101512;-0.371731;1.97964;
0.101512;-0.381129;1.97258;
0.101512;-0.390526;1.96552;
0.101513;-0.399921;1.95844;
0.101513;-0.409315;1.95137;
0.101513;-0.418707;1.94428;
0.101514;-0.428098;1.93719;
0.101514;-0.437488;1.93009;
0.101514;-0.446875;1.92298;
0.101515;-0.456262;1.91587;
0.101515;-0.465646;1.90875;
0.101515;-0.475029;1.90162;
0.101515;-0.484411;1.89449;
0.101516;-0.49379;1.88735;
0.101516;-0.503168;1.8802;
0.101516;-0.512544;1.87305;
0.101517;-0.521918;1.86589;
0.101517;-0.531291;1.85872;
0.101517;-0.540661;1.85155;
0.101518;-0.55003;1.84437;
0.101518;-0.559396;1.83718;
0.101518;-0.568761;1.82999;
0.101518;-0.578123;1.82279;
0.101519;-0.587484;1.81558;
0.101519;-0.596842;1.80837;
0.101519;-0.606199;1.80115;
0.10152;-0.615553;1.79393;
0.10152;-0.624905;1.7867;
0.10152;-0.634255;1.77946;
0.101521;-0.643602;1.77221;
0.101521;-0.652947;1.76496;
0.101521;-0.66229;1.75771;
0.101521;-0.671631;1.75044;
0.101522;-0.680969;1.74317;
0.101522;-0.690305;1.7359;
0.101522;-0.699638;1.72862;
0.101523;-0.708969;1.72133;
0.101523;-0.718297;1.71403;
0.101523;-0.727623;1.70673;
0.101524;-0.736946;1.69943;
0.101524;-0.746267;1.69212;
0.101524;-0.755584;1.6848;
0.101524;-0.7649;1.67747;
0.101525;-0.774212;1.67014;
0.101525;-0.783522;1.66281;
0.101525;-0.792829;1.65547;
0.101526;-0.802133;1.64812;
0.101526;-0.811434;1.64076;
0.101526;-0.820733;1.63341;
0.101527;-0.830028;1.62604;
0.101527;-0.839321;1.61867;
0.101527;-0.84861;1.61129;
0.101527;-0.857897;1.60391;
0.101528;-0.86718;1.59652;
0.101528;-0.876461;1.58913;
0.101528;-0.885738;1.58173;
0.101529;-0.895012;1.57432;
0.101529;-0.904283;1.56691;
0.101529;-0.913551;1.5595;
0.10153;-0.922815;1.55207;
0.10153;-0.932076;1.54465;
0.10153;-0.941334;1.53721;
0.10153;-0.950589;1.52977;
0.101531;-0.95984;1.52233;
0.101531;-0.969088;1.51488;
0.101531;-0.978332;1.50743;
0.101532;-0.987573;1.49997;
0.101532;-0.99681;1.4925;
0.101532;-1.00604;1.48503;
0.101533;-1.01527;1.47756;
0.101533;-1.0245;1.47007;
0.101533;-1.03372;1.46259;
0.101533;-1.04294;1.4551;
0.101534;-1.05216;1.4476;
0.101534;-1.06137;1.4401;
0.101534;-1.07058;1.43259;
0.101535;-1.07978;1.42508;
0.101535;-1.08898;1.41756;
0.101535;-1.09818;1.41004;
0.101536;-1.10737;1.40251;
0.101536;-1.11656;1.39498;
0.101536;-1.12575;1.38744;
0.101536;-1.13493;1.3799;
0.101537;-1.1441;1.37235;
0.101537;-1.15328;1.3648;
0.101537;-1.16245;1.35725;
0.101538;-1.17161;1.34968;
0.101538;-1.18077;1.34212;
0.101538;-1.18993;1.33455;
0.101539;-1.19908;1.32697;
0.101539;-1.20823;1.31939;
0.101539;-1.21737;1.31181;
0.101539;-1.22651;1.30422;
0.10154;-1.23564;1.29662;
0.10154;-1.24477;1.28902;
0.10154;-1.2539;1.28142;
0.101541;-1.26302;1.27381;
0.101541;-1.27214;1.2662;
0.101541;-1.28125;1.25858;
0.101542;-1.29036;1.25096;
0.101542;-1.29946;1.24333;
0.101542;-1.30856;1.2357;
0.101542;-1.31765;1.22807;
0.101543;-1.32674;1.22043;
0.101543;-1.33583;1.21278;
0.101543;-1.34491;1.20514;
0.101544;-1.35398;1.19748;
0.101544;-1.36305;1.18983;
0.101544;-1.37212;1.18217;
0.101545;-1.38118;1.1745;
0.101545;-1.39023;1.16683;
0.101545;-1.39928;1.15916;
0.101545;-1.40833;1.15148;
0.101546;-1.41737;1.1438;
0.101546;-1.42641;1.13611;
0.101546;-1.43544;1.12843;
0.101547;-1.44446;1.12073;
0.101547;-1.45348;1.11303;
0.101547;-1.4625;1.10533;
0.101548;-1.47151;1.09763;
0.101548;-1.48051;1.08992;
0.101548;-1.48951;1.0822;
0.101548;-1.49851;1.07449;
0.101549;-1.50749;1.06677;
0.101549;-1.51648;1.05904;
0.101549;-1.52546;1.05131;
0.10155;-1.53443;1.04358;
0.10155;-1.5434;1.03585;
0.10155;-1.55236;1.02811;
0.101551;-1.56131;1.02036;
0.101551;-1.57027;1.01262;
0.101551;-1.57921;1.00487;
0.101551;-1.58815;0.997111;
0.101552;-1.59708;0.989354;
0.101552;-1.60601;0.981593;
0.101552;-1.61493;0.973828;
0.101553;-1.62385;0.96606;
0.101553;-1.63276;0.958289;
0.101553;-1.64167;0.950514;
0.101554;-1.65057;0.942736;
0.101554;-1.65946;0.934954;
0.101554;-1.66835;0.927169;
0.101554;-1.67723;0.919381;
0.101555;-1.68611;0.91159;
0.101555;-1.69498;0.903795;
0.101555;-1.70384;0.895997;
0.101556;-1.7127;0.888196;
0.101556;-1.72155;0.880392;
0.101556;-1.73039;0.872584;
0.101557;-1.73923;0.864774;
0.101557;-1.74807;0.85696;
0.101557;-1.75689;0.849144;
0.101557;-1.76571;0.841324;
0.101558;-1.77453;0.833501;
0.101558;-1.78334;0.825676;
0.101558;-1.79214;0.817847;
0.101559;-1.80093;0.810016;
0.101559;-1.80972;0.802182;
0.101559;-1.8185;0.794345;
0.10156;-1.82728;0.786505;
0.10156;-1.83605;0.778662;
0.10156;-1.84481;0.770816;
0.10156;-1.85357;0.762968;
0.101561;-1.86232;0.755117;
0.101561;-1.87106;0.747263;
0.101561;-1.8798;0.739407;
0.101562;-1.88853;0.731548;
0.101562;-1.89725;0.723687;
0.101562;-1.90597;0.715823;
0.101563;-1.91468;0.707956;
0.101563;-1.92338;0.700087;
0.101563;-1.93208;0.692215;
0.101563;-1.94077;0.684341;
0.101564;-1.94945;0.676465;
0.101564;-1.95813;0.668586;
0.101564;-1.96679;0.660704;
0.101565;-1.97546;0.652821;
0.101565;-1.98411;0.644935;
0.101565;-1.99276;0.637046;
0.101566;-2.0014;0.629156;
0.101566;-2.01003;0.621263;
0.101566;-2.01866;0.613368;
0.101566;-2.02728;0.605471;
0.101567;-2.03589;0.597572;
0.101567;-2.04449;0.58967;
0.101567;-2.05309;0.581767;
0.101568;-2.06168;0.573861;
0.101568;-2.07026;0.565953;
0.101568;-2.07884;0.558044;
0.101569;-2.08741;0.550132;
0.101569;-2.09597;0.542219;
0.101569;-2.10452;0.534303;
0.101569;-2.11306;0.526386;
0.10157;-2.1216;0.518466;
0.10157;-2.13013;0.510545;
0.10157;-2.13866;0.502622;
0.101571;-2.14717;0.494698;
0.101571;-2.15568;0.486771;
0.101571;-2.16418;0.478843;
0.101572;-2.17267;0.470913;
0.101572;-2.18116;0.462981;
0.101572;-2.18963;0.455048;
0.101572;-2.1981;0.447113;
0.101573;-2.20656;0.439177;
0.101573;-2.21502;0.431239;
0.101573;-2.22346;0.423299;
0.101574;-2.2319;0.415358;
0.101574;-2.24033;0.407416;
0.101574;-2.24875;0.399472;
0.101575;-2.25716;0.391527;
0.101575;-2.26557;0.38358;
0.101575;-2.27397;0.375632;
0.101575;-2.28236;0.367682;
0.101576;-2.29074;0.359731;
0.101576;-2.29911;0.351779;
0.101576;-2.30748;0.343826;
0.101577;-2.31583;0.335872;
0.101577;-2.32418;0.327916;
0.101577;-2.33252;0.319959;
0.101578;-2.34086;0.312001;
0.101578;-2.34918;0.304042;
0.101578;-2.3575;0.296082;
0.101578;-2.3658;0.28812;
0.101579;-2.3741;0.280158;
0.101579;-2.38239;0.272195;
0.101579;-2.39067;0.264231;
0.10158;-2.39895;0.256265;
0.10158;-2.40721;0.248299;
0.10158;-2.41547;0.240332;
0.101581;-2.42372;0.232365;
0.101581;-2.43196;0.224396;
0.101581;-2.44019;0.216426;
0.101581;-2.44841;0.208456;
0.101582;-2.45662;0.200485;
0.101582;-2.46483;0.192514;
0.101582;-2.47302;0.184541;
0.101583;-2.48121;0.176568;
0.101583;-2.48939;0.168595;
0.101583;-2.49756;0.16062;
0.101584;-2.50572;0.152646;
0.101584;-2.51387;0.14467;
0.101584;-2.52201;0.136694;
0.101584;-2.53014;0.128718;
0.101585;-2.53827;0.120741;
0.101585;-2.54638;0.112764;
0.101585;-2.55449;0.104786;
0.101586;-2.56259;0.0968083;
0.101586;-2.57068;0.08883;
0.101586;-2.57875;0.0808513;
0.101587;-2.58682;0.0728724;
0.101587;-2.59489;0.0648932;
0.101587;-2.60294;0.0569137;
0.101587;-2.61098;0.0489341;
0.101588;-2.61901;0.0409543;
0.101588;-2.62704;0.0329743;
0.101588;-2.63505;0.0249942;
0.101589;-2.64306;0.017014;
0.101589;-2.65105;0.0090338;
0.101589;-2.65904;0.00105354;
0.10159;-2.66701;-0.00692673;
0.10159;-2.67498;-0.014907;
0.10159;-2.68294;-0.0228872;
0.10159;-2.69089;-0.0308673;
0.101591;-2.69883;-0.0388473;
0.101591;-2.70676;-0.0468271;
0.101591;-2.71467;-0.0548068;
0.101592;-2.72258;-0.0627863;
0.101592;-2.73048;-0.0707656;
0.101592;-2.73838;-0.0787446;
0.101593;-2.74626;-0.0867234;
0.101593;-2.75413;-0.0947018;
0.101593;-2.76199;-0.10268;
0.101593;-2.76984;-0.110658;
0.101594;-2.77768;-0.118635;
0.101594;-2.78551;-0.126612;
0.101594;-2.79333;-0.134588;
0.101595;-2.80115;-0.142564;
0.101595;-2.80895;-0.15054;
0.101595;-2.81674;-0.158515;
0.101596;-2.82452;-0.166489;
0.101596;-2.83229;-0.174463;
0.101596;-2.84006;-0.182436;
0.101596;-2.84781;-0.190409;
0.101597;-2.85555;-0.198381;
0.101597;-2.86328;-0.206352;
0.101597;-2.871;-0.214322;
0.101598;-2.87871;-0.222292;
0.101598;-2.88641;-0.230261;
0.101598;-2.8941;-0.238229;
0.101599;-2.90179;-0.246196;
0.101599;-2.90946;-0.254162;
0.101599;-2.91711;-0.262128;
0.101599;-2.92476;-0.270092;
0.1016;-2.9324;-0.278056;
0.1016;-2.94003;-0.286018;
0.1016;-2.94765;-0.29398;
0.101601;-2.95526;-0.30194;
0.101601;-2.96285;-0.3099;
0.101601;-2.97044;-0.317858;
0.101602;-2.97802;-0.325815;
0.101602;-2.98558;-0.333771;
0.101602;-2.99314;-0.341726;
0.101602;-3.00068;-0.34968;
0.101603;-3.00821;-0.357632;
0.101603;-3.01574;-0.365583;
0.101603;-3.02325;-0.373533;
0.101604;-3.03075;-0.381481;
0.101604;-3.03824;-0.389428;
0.101604;-3.04572;-0.397374;
0.101605;-3.05319;-0.405318;
0.101605;-3.06065;-0.413261;
0.101605;-3.0681;-0.421203;
0.101605;-3.07553;-0.429143;
0.101606;-3.08296;-0.437081;
0.101606;-3.09037;-0.445018;
0.101606;-3.09778;-0.452953;
0.101607;-3.10517;-0.460887;
0.101607;-3.11255;-0.468819;
0.101607;-3.11992;-0.476749;
0.101608;-3.12728;-0.484678;
0.101608;-3.13463;-0.492605;
0.101608;-3.14196;-0.50053;
0.101608;-3.14929;-0.508453;
0.101609;-3.15661;-0.516375;
0.101609;-3.16391;-0.524295;
0.101609;-3.1712;-0.532213;
0.10161;-3.17848;-0.540129;
0.10161;-3.18575;-0.548043;
0.10161;-3.19301;-0.555955;
0.101611;-3.20026;-0.563865;
0.101611;-3.20749;-0.571773;
0.101611;-3.21472;-0.579679;
0.101611;-3.22193;-0.587584;
0.101612;-3.22913;-0.595486;
0.101612;-3.23632;-0.603385;
0.101612;-3.2435;-0.611283;
0.101613;-3.25067;-0.619179;
0.101613;-3.25782;-0.627072;
0.101613;-3.26497;-0.634963;
0.101614;-3.2721;-0.642852;
0.101614;-3.27922;-0.650739;
0.101614;-3.28633;-0.658623;
0.101614;-3.29342;-0.666505;
0.101615;-3.30051;-0.674384;
0.101615;-3.30758;-0.682262;
0.101615;-3.31465;-0.690136;
0.101616;-3.3217;-0.698009;
0.101616;-3.32873;-0.705878;
0.101616;-3.33576;-0.713746;
0.101617;-3.34278;-0.721611;
0.101617;-3.34978;-0.729473;
0.101617;-3.35677;-0.737332;
0.101617;-3.36375;-0.745189;
0.101618;-3.37072;-0.753044;
0.101618;-3.37767;-0.760895;
0.101618;-3.38461;-0.768744;
0.101619;-3.39155;-0.776591;
0.101619;-3.39846;-0.784434;
0.101619;-3.40537;-0.792275;
0.10162;-3.41227;-0.800113;
0.10162;-3.41915;-0.807948;
0.10162;-3.42602;-0.81578;
0.10162;-3.43288;-0.823609;
0.101621;-3.43973;-0.831435;
0.101621;-3.44656;-0.839259;
0.101621;-3.45338;-0.847079;
0.101622;-3.46019;-0.854897;
0.101622;-3.46699;-0.862711;
0.101622;-3.47377;-0.870522;
0.101623;-3.48055;-0.87833;
0.101623;-3.48731;-0.886136;
0.101623;-3.49405;-0.893937;
0.101623;-3.50079;-0.901736;
0.101624;-3.50751;-0.909532;
0.101624;-3.51422;-0.917324;
0.101624;-3.52092;-0.925113;
0.101625;-3.52761;-0.932899;
0.101625;-3.53428;-0.940681;
0.101625;-3.54094;-0.94846;
0.101626;-3.54759;-0.956236;
0.101626;-3.55422;-0.964009;
0.101626;-3.56084;-0.971777;
0.101626;-3.56745;-0.979543;
0.101627;-3.57405;-0.987305;
0.101627;-3.58064;-0.995063;
0.101627;-3.58721;-1.00282;
0.101628;-3.59377;-1.01057;
0.101628;-3.60031;-1.01832;
0.101628;-3.60685;-1.02606;
0.101629;-3.61337;-1.0338;
0.101629;-3.61988;-1.04154;
0.101629;-3.62637;-1.04927;
0.101629;-3.63285;-1.057;
0.10163;-3.63932;-1.06473;
0.10163;-3.64578;-1.07245;
0.10163;-3.65222;-1.08017;
0.101631;-3.65865;-1.08788;
0.101631;-3.66507;-1.09559;
0.101631;-3.67147;-1.1033;
0.101632;-3.67787;-1.111;
0.101632;-3.68424;-1.1187;
0.101632;-3.69061;-1.12639;
0.101632;-3.69696;-1.13408;
0.101633;-3.7033;-1.14177;
0.101633;-3.70963;-1.14945;
0.101633;-3.71594;-1.15713;
0.101634;-3.72224;-1.16481;
0.101634;-3.72852;-1.17248;
0.101634;-3.7348;-1.18014;
