Model: ,Oscilloscope EDUX1052A
Serial Number:,CN65470148
Address: ,USBInstrument1
Date: ,2026-09-09 14:23:16

Sample Number,시간 (s),1 (VOLT),2 (VOLT),
1040,3.9E-05,0.773266300559044,-1.69728629291058,
1041,3.99999999999999E-05,0.773266300559044,-1.69728629291058,
1042,4.1E-05,0.773266300559044,-1.49628126621246,
1043,4.19999999999999E-05,0.974271327257156,-1.49628126621246,
1044,4.29999999999999E-05,0.773266300559044,-1.49628126621246,
1045,4.4E-05,0.773266300559044,-1.49628126621246,
1046,4.49999999999999E-05,0.773266300559044,-1.29527623951435,
1047,4.6E-05,0.773266300559044,-1.49628126621246,
1048,4.7E-05,0.974271327257156,-1.29527623951435,
1049,4.79999999999999E-05,0.974271327257156,-1.49628126621246,
1050,4.9E-05,0.974271327257156,-1.29527623951435,
1051,4.99999999999999E-05,0.974271327257156,-1.29527623951435,
1052,5.09999999999998E-05,0.974271327257156,-1.49628126621246,
1053,5.2E-05,0.974271327257156,-1.09427121281624,
1054,5.29999999999999E-05,0.974271327257156,-1.29527623951435,
1055,5.4E-05,1.17527635395527,-1.29527623951435,
1056,5.49999999999999E-05,1.17527635395527,-1.29527623951435,
1057,5.59999999999998E-05,1.17527635395527,-1.09427121281624,
1058,5.7E-05,1.17527635395527,-1.29527623951435,
1059,5.79999999999999E-05,1.17527635395527,-1.09427121281624,
1060,5.9E-05,1.37628138065338,-1.09427121281624,
1061,5.99999999999999E-05,1.37628138065338,-1.09427121281624,
1062,6.09999999999999E-05,1.37628138065338,-1.29527623951435,
1063,6.2E-05,1.17527635395527,-1.09427121281624,
1064,6.29999999999999E-05,1.37628138065338,-0.893266186118126,
1065,6.4E-05,1.37628138065338,-1.09427121281624,
1066,6.5E-05,1.37628138065338,-1.09427121281624,
1067,6.59999999999999E-05,1.57728640735149,-0.893266186118126,
1068,6.7E-05,1.57728640735149,-1.09427121281624,
1069,6.79999999999999E-05,1.57728640735149,-0.893266186118126,
1070,6.89999999999998E-05,1.57728640735149,-1.09427121281624,
1071,7E-05,1.77829143404961,-1.09427121281624,
1072,7.09999999999999E-05,1.57728640735149,-0.893266186118126,
1073,7.2E-05,1.77829143404961,-0.893266186118126,
1074,7.29999999999999E-05,1.57728640735149,-0.893266186118126,
1075,7.39999999999998E-05,1.77829143404961,-0.893266186118126,
1076,7.5E-05,1.77829143404961,-0.692261159420013,
1077,7.59999999999999E-05,1.77829143404961,-0.692261159420013,
1078,7.7E-05,1.57728640735149,-0.692261159420013,
1079,7.79999999999999E-05,1.77829143404961,-0.692261159420013,
1080,7.89999999999999E-05,1.97929646074772,-0.692261159420013,
1081,8E-05,1.97929646074772,-0.692261159420013,
1082,8.09999999999999E-05,1.97929646074772,-0.692261159420013,
1083,8.19999999999998E-05,1.97929646074772,-0.692261159420013,
1084,8.3E-05,1.77829143404961,-0.692261159420013,
1085,8.39999999999999E-05,1.97929646074772,-0.491256132721901,
1086,8.5E-05,1.97929646074772,-0.893266186118126,
1087,8.59999999999999E-05,2.18030148744583,-0.491256132721901,
1088,8.69999999999998E-05,1.97929646074772,-0.491256132721901,
1089,8.8E-05,2.18030148744583,-0.491256132721901,
1090,8.89999999999999E-05,2.18030148744583,-0.491256132721901,
1091,9E-05,2.18030148744583,-0.290251106023788,
1092,9.09999999999999E-05,2.18030148744583,-0.290251106023788,
1093,9.19999999999999E-05,2.18030148744583,-0.290251106023788,
1094,9.3E-05,2.18030148744583,-0.290251106023788,
1095,9.39999999999999E-05,2.18030148744583,-0.290251106023788,
1096,9.5E-05,2.38130651414394,-0.290251106023788,
1097,9.59999999999999E-05,2.18030148744583,-0.290251106023788,
1098,9.69999999999999E-05,2.38130651414394,-0.491256132721901,
1099,9.8E-05,2.38130651414394,-0.290251106023788,
1100,9.89999999999999E-05,2.38130651414394,-0.089246079325676,
1101,9.99999999999998E-05,2.38130651414394,-0.290251106023788,
1102,0.000101,2.38130651414394,-0.089246079325676,
1103,0.000102,2.38130651414394,-0.089246079325676,
1104,0.000103,2.58231154084206,-0.089246079325676,
1105,0.000104,2.58231154084206,-0.089246079325676,
1106,0.000105,2.58231154084206,-0.089246079325676,
1107,0.000106,2.78331656754017,0.111758947372437,
1108,0.000107,2.58231154084206,0.111758947372437,
1109,0.000108,2.78331656754017,0.111758947372437,
1110,0.000109,2.78331656754017,-0.089246079325676,
1111,0.00011,2.78331656754017,0.111758947372437,
1112,0.000111,2.78331656754017,0.111758947372437,
1113,0.000112,2.78331656754017,0.111758947372437,
1114,0.000113,2.58231154084206,0.111758947372437,
1115,0.000114,2.78331656754017,0.111758947372437,
1116,0.000115,2.78331656754017,0.312763974070549,
1117,0.000116,2.98432159423828,0.111758947372437,
1118,0.000117,2.78331656754017,0.111758947372437,
1119,0.000118,2.98432159423828,0.312763974070549,
1120,0.000119,2.98432159423828,0.312763974070549,
1121,0.00012,2.98432159423828,0.312763974070549,
1122,0.000121,2.98432159423828,0.513769000768662,
1123,0.000122,2.98432159423828,0.513769000768662,
1124,0.000123,2.98432159423828,0.312763974070549,
1125,0.000124,2.98432159423828,0.312763974070549,
1126,0.000125,2.98432159423828,0.513769000768662,
1127,0.000126,2.98432159423828,0.513769000768662,
1128,0.000127,3.18532662093639,0.513769000768662,
1129,0.000128,3.18532662093639,0.513769000768662,
1130,0.000129,3.18532662093639,0.513769000768662,
1131,0.00013,3.38633164763451,0.513769000768662,
1132,0.000131,3.18532662093639,0.714774027466774,
1133,0.000132,3.18532662093639,0.513769000768662,
1134,0.000133,3.18532662093639,0.714774027466774,
1135,0.000134,3.38633164763451,0.714774027466774,
1136,0.000135,3.18532662093639,0.513769000768662,
1137,0.000136,3.18532662093639,0.513769000768662,
1138,0.000137,3.38633164763451,0.714774027466774,
1139,0.000138,3.38633164763451,0.714774027466774,
1140,0.000139,3.38633164763451,0.714774027466774,
1141,0.00014,3.38633164763451,0.915779054164886,
1142,0.000141,3.38633164763451,0.915779054164886,
1143,0.000142,3.58733667433262,0.915779054164886,
1144,0.000143,3.38633164763451,0.915779054164886,
1145,0.000144,3.38633164763451,0.915779054164886,
1146,0.000145,3.58733667433262,0.915779054164886,
1147,0.000146,3.58733667433262,0.915779054164886,
1148,0.000147,3.58733667433262,0.915779054164886,
1149,0.000148,3.58733667433262,0.915779054164886,
1150,0.000149,3.58733667433262,1.116784080863,
1151,0.00015,3.58733667433262,1.116784080863,
1152,0.000151,3.78834170103073,1.116784080863,
1153,0.000152,3.58733667433262,1.116784080863,
1154,0.000153,3.58733667433262,1.116784080863,
1155,0.000154,3.58733667433262,1.116784080863,
1156,0.000155,3.78834170103073,1.116784080863,
1157,0.000156,3.78834170103073,1.116784080863,
1158,0.000157,3.78834170103073,1.31778910756111,
1159,0.000158,3.78834170103073,1.51879413425922,
1160,0.000159,3.98934672772884,1.31778910756111,
1161,0.00016,3.78834170103073,1.31778910756111,
1162,0.000161,3.98934672772884,1.31778910756111,
1163,0.000162,3.78834170103073,1.31778910756111,
1164,0.000163,3.78834170103073,1.51879413425922,
1165,0.000164,3.78834170103073,1.31778910756111,
1166,0.000165,3.98934672772884,1.51879413425922,
1167,0.000166,3.98934672772884,1.51879413425922,
1168,0.000167,3.78834170103073,1.31778910756111,
1169,0.000168,3.98934672772884,1.31778910756111,
1170,0.000169,3.98934672772884,1.31778910756111,
1171,0.00017,3.98934672772884,1.51879413425922,
1172,0.000171,4.19035175442696,1.51879413425922,
1173,0.000172,4.19035175442696,1.51879413425922,
1174,0.000173,4.19035175442696,1.71979916095734,
1175,0.000174,3.98934672772884,1.71979916095734,
1176,0.000175,4.19035175442696,1.71979916095734,
1177,0.000176,4.19035175442696,1.71979916095734,
1178,0.000177,4.19035175442696,1.71979916095734,
1179,0.000178,4.19035175442696,1.71979916095734,
1180,0.000179,3.98934672772884,1.71979916095734,
1181,0.00018,4.19035175442696,1.71979916095734,
1182,0.000181,4.19035175442696,1.71979916095734,
1183,0.000182,4.19035175442696,1.71979916095734,
1184,0.000183,4.19035175442696,1.71979916095734,
1185,0.000184,4.19035175442696,1.92080418765545,
1186,0.000185,4.39135678112507,1.92080418765545,
1187,0.000186,4.19035175442696,1.92080418765545,
1188,0.000187,4.39135678112507,1.92080418765545,
1189,0.000188,4.39135678112507,1.92080418765545,
1190,0.000189,4.39135678112507,2.12180921435356,
1191,0.00019,4.19035175442696,2.12180921435356,
1192,0.000191,4.39135678112507,1.92080418765545,
1193,0.000192,4.39135678112507,1.92080418765545,
1194,0.000193,4.39135678112507,1.92080418765545,
1195,0.000194,4.39135678112507,2.12180921435356,
1196,0.000195,4.39135678112507,1.92080418765545,
1197,0.000196,4.59236180782318,1.92080418765545,
1198,0.000197,4.39135678112507,2.12180921435356,
1199,0.000198,4.39135678112507,2.12180921435356,
1200,0.000199,4.39135678112507,2.12180921435356,
1201,0.0002,4.59236180782318,2.32281424105167,
1202,0.000201,4.59236180782318,2.12180921435356,
1203,0.000202,4.39135678112507,2.32281424105167,
1204,0.000203,4.59236180782318,2.32281424105167,
1205,0.000204,4.59236180782318,2.32281424105167,
1206,0.000205,4.59236180782318,2.32281424105167,
1207,0.000206,4.59236180782318,2.32281424105167,
1208,0.000207,4.59236180782318,2.32281424105167,
1209,0.000208,4.59236180782318,2.32281424105167,
1210,0.000209,4.59236180782318,2.32281424105167,
1211,0.00021,4.59236180782318,2.52381926774979,
1212,0.000211,4.39135678112507,2.32281424105167,
1213,0.000212,4.59236180782318,2.32281424105167,
1214,0.000213,4.79336683452129,2.52381926774979,
1215,0.000214,4.59236180782318,2.32281424105167,
1216,0.000215,4.59236180782318,2.52381926774979,
1217,0.000216,4.59236180782318,2.52381926774979,
1218,0.000217,4.59236180782318,2.52381926774979,
1219,0.000218,4.59236180782318,2.52381926774979,
1220,0.000219,4.79336683452129,2.52381926774979,
1221,0.00022,4.59236180782318,2.52381926774979,
1222,0.000221,4.79336683452129,2.52381926774979,
1223,0.000222,4.79336683452129,2.7248242944479,
1224,0.000223,4.59236180782318,2.52381926774979,
1225,0.000224,4.79336683452129,2.7248242944479,
1226,0.000225,4.79336683452129,2.7248242944479,
1227,0.000226,4.79336683452129,2.7248242944479,
1228,0.000227,4.59236180782318,2.7248242944479,
1229,0.000228,4.79336683452129,2.7248242944479,
1230,0.000229,4.79336683452129,2.7248242944479,
1231,0.00023,4.99437186121941,2.92582932114601,
1232,0.000231,4.79336683452129,2.7248242944479,
1233,0.000232,4.79336683452129,2.92582932114601,
1234,0.000233,4.59236180782318,2.7248242944479,
1235,0.000234,4.79336683452129,2.7248242944479,
1236,0.000235,4.79336683452129,2.92582932114601,
1237,0.000236,4.79336683452129,2.92582932114601,
1238,0.000237,4.79336683452129,2.92582932114601,
1239,0.000238,4.79336683452129,2.92582932114601,
1240,0.000239,4.99437186121941,3.12683434784412,
1241,0.00024,4.79336683452129,2.92582932114601,
1242,0.000241,4.79336683452129,2.92582932114601,
1243,0.000242,4.79336683452129,3.12683434784412,
1244,0.000243,4.79336683452129,3.12683434784412,
1245,0.000244,4.99437186121941,3.12683434784412,
1246,0.000245,4.79336683452129,2.92582932114601,
1247,0.000246,4.79336683452129,3.12683434784412,
1248,0.000247,4.79336683452129,2.92582932114601,
1249,0.000248,4.79336683452129,3.12683434784412,
1250,0.000249,4.79336683452129,2.92582932114601,
1251,0.00025,4.99437186121941,3.12683434784412,
1252,0.000251,4.79336683452129,3.12683434784412,
1253,0.000252,4.99437186121941,3.32783937454224,
1254,0.000253,4.99437186121941,3.12683434784412,
1255,0.000254,4.79336683452129,3.32783937454224,
1256,0.000255,4.79336683452129,3.12683434784412,
1257,0.000256,4.99437186121941,3.32783937454224,
1258,0.000257,4.79336683452129,3.32783937454224,
1259,0.000258,4.99437186121941,3.32783937454224,
1260,0.000259,4.79336683452129,3.32783937454224,
1261,0.00026,4.79336683452129,3.32783937454224,
1262,0.000261,4.79336683452129,3.32783937454224,
1263,0.000262,4.79336683452129,3.32783937454224,
1264,0.000263,4.79336683452129,3.32783937454224,
1265,0.000264,4.79336683452129,3.52884440124035,
1266,0.000265,4.79336683452129,3.32783937454224,
1267,0.000266,4.99437186121941,3.32783937454224,
1268,0.000267,4.99437186121941,3.32783937454224,
1269,0.000268,4.99437186121941,3.32783937454224,
1270,0.000269,4.79336683452129,3.32783937454224,
1271,0.00027,4.99437186121941,3.52884440124035,
1272,0.000271,4.79336683452129,3.52884440124035,
1273,0.000272,4.99437186121941,3.52884440124035,
1274,0.000273,4.79336683452129,3.52884440124035,
1275,0.000274,4.99437186121941,3.52884440124035,
1276,0.000275,4.79336683452129,3.32783937454224,
1277,0.000276,4.79336683452129,3.52884440124035,
1278,0.000277,4.59236180782318,3.72984942793846,
1279,0.000278,4.59236180782318,3.52884440124035,
1280,0.000279,4.79336683452129,3.72984942793846,
1281,0.00028,4.79336683452129,3.52884440124035,
1282,0.000281,4.99437186121941,3.52884440124035,
1283,0.000282,4.99437186121941,3.52884440124035,
1284,0.000283,4.99437186121941,3.72984942793846,
1285,0.000284,4.79336683452129,3.52884440124035,
1286,0.000285,4.79336683452129,3.52884440124035,
1287,0.000286,4.99437186121941,3.72984942793846,
1288,0.000287,4.79336683452129,3.72984942793846,
1289,0.000288,4.79336683452129,3.72984942793846,
1290,0.000289,4.79336683452129,3.52884440124035,
1291,0.00029,4.79336683452129,3.72984942793846,
1292,0.000291,4.79336683452129,3.72984942793846,
1293,0.000292,4.79336683452129,3.52884440124035,
1294,0.000293,4.79336683452129,3.52884440124035,
1295,0.000294,4.79336683452129,3.72984942793846,
1296,0.000295,4.79336683452129,3.72984942793846,
1297,0.000296,4.79336683452129,3.93085445463657,
1298,0.000297,4.99437186121941,3.72984942793846,
1299,0.000298,4.79336683452129,3.72984942793846,
1300,0.000299,4.79336683452129,3.72984942793846,
1301,0.0003,4.79336683452129,3.93085445463657,
1302,0.000301,4.79336683452129,3.72984942793846,
1303,0.000302,4.79336683452129,3.72984942793846,
1304,0.000303,4.59236180782318,3.72984942793846,
1305,0.000304,4.79336683452129,3.72984942793846,
1306,0.000305,4.59236180782318,3.93085445463657,
1307,0.000306,4.79336683452129,3.93085445463657,
1308,0.000307,4.79336683452129,3.93085445463657,
1309,0.000308,4.59236180782318,3.72984942793846,
1310,0.000309,4.79336683452129,3.93085445463657,
1311,0.00031,4.79336683452129,3.93085445463657,
1312,0.000311,4.79336683452129,3.93085445463657,
1313,0.000312,4.59236180782318,3.93085445463657,
1314,0.000313,4.79336683452129,3.93085445463657,
1315,0.000314,4.59236180782318,3.93085445463657,
1316,0.000315,4.59236180782318,3.93085445463657,
1317,0.000316,4.59236180782318,3.93085445463657,
1318,0.000317,4.39135678112507,3.93085445463657,
1319,0.000318,4.59236180782318,3.93085445463657,
1320,0.000319,4.59236180782318,3.93085445463657,
1321,0.00032,4.59236180782318,3.93085445463657,
1322,0.000321,4.59236180782318,3.93085445463657,
1323,0.000322,4.39135678112507,4.13185948133469,
1324,0.000323,4.59236180782318,4.13185948133469,
1325,0.000324,4.59236180782318,4.13185948133469,
1326,0.000325,4.59236180782318,3.72984942793846,
1327,0.000326,4.59236180782318,3.93085445463657,
1328,0.000327,4.39135678112507,3.93085445463657,
1329,0.000328,4.59236180782318,3.93085445463657,
1330,0.000329,4.39135678112507,4.13185948133469,
1331,0.00033,4.39135678112507,3.93085445463657,
1332,0.000331,4.39135678112507,3.93085445463657,
1333,0.000332,4.39135678112507,3.93085445463657,
1334,0.000333,4.39135678112507,4.13185948133469,
1335,0.000334,4.59236180782318,3.93085445463657,
1336,0.000335,4.39135678112507,3.93085445463657,
1337,0.000336,4.39135678112507,3.93085445463657,
1338,0.000337,4.19035175442696,4.13185948133469,
1339,0.000338,4.39135678112507,4.13185948133469,
1340,0.000339,4.39135678112507,4.13185948133469,
1341,0.00034,4.39135678112507,3.93085445463657,
1342,0.000341,4.19035175442696,3.93085445463657,
1343,0.000342,4.39135678112507,3.93085445463657,
1344,0.000343,4.59236180782318,4.13185948133469,
1345,0.000344,4.19035175442696,4.13185948133469,
1346,0.000345,4.19035175442696,3.93085445463657,
1347,0.000346,4.19035175442696,4.13185948133469,
1348,0.000347,4.19035175442696,3.93085445463657,
1349,0.000348,4.39135678112507,3.93085445463657,
1350,0.000349,4.39135678112507,4.13185948133469,
1351,0.00035,4.39135678112507,3.93085445463657,
1352,0.000351,4.39135678112507,3.93085445463657,
1353,0.000352,3.98934672772884,3.93085445463657,
1354,0.000353,4.19035175442696,3.93085445463657,
1355,0.000354,3.98934672772884,3.93085445463657,
1356,0.000355,3.98934672772884,3.93085445463657,
1357,0.000356,3.98934672772884,4.13185948133469,
1358,0.000357,4.19035175442696,4.13185948133469,
1359,0.000358,3.98934672772884,3.93085445463657,
1360,0.000359,4.19035175442696,3.93085445463657,
1361,0.00036,4.19035175442696,3.93085445463657,
1362,0.000361,4.19035175442696,4.13185948133469,
1363,0.000362,3.98934672772884,4.13185948133469,
1364,0.000363,3.98934672772884,4.13185948133469,
1365,0.000364,3.98934672772884,3.93085445463657,
1366,0.000365,3.98934672772884,3.93085445463657,
1367,0.000366,3.98934672772884,3.93085445463657,
1368,0.000367,3.98934672772884,4.13185948133469,
1369,0.000368,3.78834170103073,4.13185948133469,
1370,0.000369,3.78834170103073,4.13185948133469,
1371,0.00037,3.78834170103073,4.13185948133469,
1372,0.000371,3.78834170103073,3.93085445463657,
1373,0.000372,3.78834170103073,3.93085445463657,
1374,0.000373,3.78834170103073,4.13185948133469,
1375,0.000374,3.78834170103073,4.13185948133469,
1376,0.000375,3.78834170103073,3.93085445463657,
1377,0.000376,3.58733667433262,4.13185948133469,
1378,0.000377,3.58733667433262,3.93085445463657,
1379,0.000378,3.58733667433262,3.93085445463657,
1380,0.000379,3.58733667433262,3.72984942793846,
1381,0.00038,3.78834170103073,3.93085445463657,
1382,0.000381,3.58733667433262,3.93085445463657,
1383,0.000382,3.78834170103073,4.13185948133469,
1384,0.000383,3.58733667433262,3.93085445463657,
1385,0.000384,3.58733667433262,3.93085445463657,
1386,0.000385,3.58733667433262,4.13185948133469,
1387,0.000386,3.38633164763451,3.72984942793846,
1388,0.000387,3.38633164763451,3.93085445463657,
1389,0.000388,3.58733667433262,3.93085445463657,
1390,0.000389,3.38633164763451,3.93085445463657,
1391,0.00039,3.58733667433262,3.93085445463657,
1392,0.000391,3.58733667433262,3.93085445463657,
1393,0.000392,3.18532662093639,3.72984942793846,
1394,0.000393,3.38633164763451,3.72984942793846,
1395,0.000394,3.38633164763451,3.93085445463657,
1396,0.000395,3.38633164763451,3.72984942793846,
1397,0.000396,3.38633164763451,3.93085445463657,
1398,0.000397,3.18532662093639,3.72984942793846,
1399,0.000398,3.18532662093639,3.93085445463657,
1400,0.000399,3.18532662093639,3.72984942793846,
1401,0.0004,3.18532662093639,3.72984942793846,
1402,0.000401,3.18532662093639,3.93085445463657,
1403,0.000402,3.18532662093639,3.93085445463657,
1404,0.000403,3.18532662093639,3.93085445463657,
1405,0.000404,2.98432159423828,3.72984942793846,
1406,0.000405,3.18532662093639,3.93085445463657,
1407,0.000406,3.18532662093639,3.93085445463657,
1408,0.000407,2.98432159423828,3.93085445463657,
1409,0.000408,2.98432159423828,3.72984942793846,
1410,0.000409,2.98432159423828,3.52884440124035,
1411,0.00041,2.98432159423828,3.72984942793846,
1412,0.000411,2.98432159423828,3.52884440124035,
1413,0.000412,2.78331656754017,3.72984942793846,
1414,0.000413,2.98432159423828,3.72984942793846,
1415,0.000414,2.78331656754017,3.72984942793846,
1416,0.000415,2.78331656754017,3.72984942793846,
1417,0.000416,2.78331656754017,3.52884440124035,
1418,0.000417,2.98432159423828,3.93085445463657,
1419,0.000418,2.58231154084206,3.72984942793846,
1420,0.000419,2.78331656754017,3.52884440124035,
1421,0.00042,2.58231154084206,3.52884440124035,
1422,0.000421,2.58231154084206,3.52884440124035,
1423,0.000422,2.58231154084206,3.72984942793846,
1424,0.000423,2.78331656754017,3.52884440124035,
1425,0.000424,2.58231154084206,3.52884440124035,
1426,0.000425,2.58231154084206,3.52884440124035,
1427,0.000426,2.58231154084206,3.52884440124035,
1428,0.000427,2.38130651414394,3.52884440124035,
1429,0.000428,2.58231154084206,3.52884440124035,
1430,0.000429,2.58231154084206,3.52884440124035,
1431,0.00043,2.58231154084206,3.52884440124035,
1432,0.000431,2.38130651414394,3.52884440124035,
1433,0.000432,2.38130651414394,3.52884440124035,
1434,0.000433,2.38130651414394,3.52884440124035,
1435,0.000434,2.38130651414394,3.52884440124035,
1436,0.000435,2.38130651414394,3.32783937454224,
1437,0.000436,2.38130651414394,3.52884440124035,
1438,0.000437,2.18030148744583,3.52884440124035,
1439,0.000438,2.18030148744583,3.52884440124035,
1440,0.000439,2.18030148744583,3.32783937454224,
1441,0.00044,2.18030148744583,3.32783937454224,
1442,0.000441,2.18030148744583,3.32783937454224,
1443,0.000442,2.18030148744583,3.32783937454224,
1444,0.000443,1.97929646074772,3.32783937454224,
1445,0.000444,1.97929646074772,3.32783937454224,
1446,0.000445,1.97929646074772,3.32783937454224,
1447,0.000446,2.18030148744583,3.32783937454224,
1448,0.000447,1.77829143404961,3.32783937454224,
1449,0.000448,1.97929646074772,3.32783937454224,
1450,0.000449,1.97929646074772,3.12683434784412,
1451,0.00045,1.97929646074772,3.32783937454224,
1452,0.000451,1.97929646074772,3.12683434784412,
1453,0.000452,1.77829143404961,3.12683434784412,
1454,0.000453,1.77829143404961,3.12683434784412,
1455,0.000454,1.77829143404961,3.12683434784412,
1456,0.000455,1.77829143404961,3.12683434784412,
1457,0.000456,1.77829143404961,3.12683434784412,
1458,0.000457,1.57728640735149,3.12683434784412,
1459,0.000458,1.57728640735149,3.12683434784412,
1460,0.000459,1.57728640735149,3.12683434784412,
1461,0.00046,1.57728640735149,3.12683434784412,
1462,0.000461,1.57728640735149,2.92582932114601,
1463,0.000462,1.57728640735149,2.92582932114601,
1464,0.000463,1.37628138065338,3.12683434784412,
1465,0.000464,1.57728640735149,2.92582932114601,
1466,0.000465,1.57728640735149,2.92582932114601,
1467,0.000466,1.37628138065338,2.92582932114601,
1468,0.000467,1.37628138065338,2.92582932114601,
1469,0.000468,1.37628138065338,2.7248242944479,
1470,0.000469,1.37628138065338,2.7248242944479,
1471,0.00047,1.37628138065338,2.92582932114601,
1472,0.000471,1.17527635395527,2.92582932114601,
1473,0.000472,1.17527635395527,2.92582932114601,
1474,0.000473,1.17527635395527,2.92582932114601,
1475,0.000474,1.17527635395527,2.92582932114601,
1476,0.000475,1.17527635395527,2.92582932114601,
1477,0.000476,1.17527635395527,2.7248242944479,
1478,0.000477,0.974271327257156,2.7248242944479,
1479,0.000478,1.17527635395527,2.7248242944479,
1480,0.000479,1.17527635395527,2.7248242944479,
1481,0.00048,0.974271327257156,2.7248242944479,
1482,0.000481,0.773266300559044,2.7248242944479,
1483,0.000482,0.974271327257156,2.7248242944479,
1484,0.000483,0.974271327257156,2.7248242944479,
1485,0.000484,0.974271327257156,2.7248242944479,
1486,0.000485,0.773266300559044,2.52381926774979,
1487,0.000486,0.773266300559044,2.52381926774979,
1488,0.000487,0.773266300559044,2.52381926774979,
1489,0.000488,0.773266300559044,2.7248242944479,
1490,0.000489,0.773266300559044,2.7248242944479,
1491,0.00049,0.773266300559044,2.52381926774979,
1492,0.000491,0.773266300559044,2.52381926774979,
1493,0.000492,0.773266300559044,2.52381926774979,
1494,0.000493,0.773266300559044,2.32281424105167,
1495,0.000494,0.773266300559044,2.52381926774979,
1496,0.000495,0.371256247162819,2.52381926774979,
1497,0.000496,0.371256247162819,2.52381926774979,
1498,0.000497,0.572261273860931,2.52381926774979,
1499,0.000498,0.572261273860931,2.52381926774979,
1500,0.000499,0.371256247162819,2.32281424105167,
1501,0.0005,0.572261273860931,2.32281424105167,
1502,0.000501,0.371256247162819,2.32281424105167,
1503,0.000502,0.371256247162819,2.32281424105167,
1504,0.000503,0.371256247162819,2.32281424105167,
1505,0.000504,0.371256247162819,2.32281424105167,
1506,0.000505,0.170251220464706,2.12180921435356,
1507,0.000506,0.170251220464706,2.32281424105167,
1508,0.000507,0.170251220464706,2.32281424105167,
1509,0.000508,0.170251220464706,2.32281424105167,
1510,0.000509,-0.0307538062334061,1.92080418765545,
1511,0.00051,0.170251220464706,2.12180921435356,
1512,0.000511,-0.0307538062334061,2.12180921435356,
1513,0.000512,-0.0307538062334061,2.12180921435356,
1514,0.000513,-0.0307538062334061,2.12180921435356,
1515,0.000514,-0.0307538062334061,2.12180921435356,
1516,0.000515,-0.0307538062334061,1.92080418765545,
1517,0.000516,-0.0307538062334061,1.92080418765545,
1518,0.000517,-0.231758832931519,1.92080418765545,
1519,0.000518,-0.0307538062334061,1.92080418765545,
1520,0.000519,-0.231758832931519,1.92080418765545,
1521,0.00052,-0.231758832931519,1.92080418765545,
1522,0.000521,-0.231758832931519,1.92080418765545,
1523,0.000522,-0.231758832931519,1.92080418765545,
1524,0.000523,-0.432763859629631,1.92080418765545,
1525,0.000524,-0.231758832931519,1.92080418765545,
1526,0.000525,-0.432763859629631,1.71979916095734,
1527,0.000526,-0.432763859629631,1.92080418765545,
1528,0.000527,-0.432763859629631,1.71979916095734,
1529,0.000528,-0.231758832931519,1.92080418765545,
1530,0.000529,-0.633768886327744,1.71979916095734,
1531,0.00053,-0.633768886327744,1.71979916095734,
1532,0.000531,-0.432763859629631,1.71979916095734,
1533,0.000532,-0.633768886327744,1.71979916095734,
1534,0.000533,-0.633768886327744,1.71979916095734,
1535,0.000534,-0.633768886327744,1.51879413425922,
1536,0.000535,-0.633768886327744,1.51879413425922,
1537,0.000536,-0.633768886327744,1.71979916095734,
1538,0.000537,-0.633768886327744,1.51879413425922,
1539,0.000538,-0.633768886327744,1.31778910756111,
1540,0.000539,-0.633768886327744,1.51879413425922,
1541,0.00054,-0.834773913025856,1.51879413425922,
1542,0.000541,-0.834773913025856,1.51879413425922,
1543,0.000542,-1.03577893972397,1.31778910756111,
1544,0.000543,-1.03577893972397,1.31778910756111,
1545,0.000544,-0.834773913025856,1.51879413425922,
1546,0.000545,-1.03577893972397,1.51879413425922,
1547,0.000546,-1.23678396642208,1.31778910756111,
1548,0.000547,-1.03577893972397,1.31778910756111,
1549,0.000548,-1.03577893972397,1.31778910756111,
1550,0.000549,-1.23678396642208,1.31778910756111,
1551,0.00055,-1.23678396642208,1.31778910756111,
1552,0.000551,-1.23678396642208,1.31778910756111,
1553,0.000552,-1.23678396642208,1.116784080863,
1554,0.000553,-1.23678396642208,1.116784080863,
1555,0.000554,-1.03577893972397,1.116784080863,
1556,0.000555,-1.23678396642208,1.116784080863,
1557,0.000556,-1.43778899312019,1.116784080863,
1558,0.000557,-1.23678396642208,1.116784080863,
1559,0.000558,-1.43778899312019,1.116784080863,
1560,0.000559,-1.43778899312019,0.915779054164886,
1561,0.00056,-1.43778899312019,1.116784080863,
1562,0.000561,-1.43778899312019,1.116784080863,
1563,0.000562,-1.43778899312019,1.116784080863,
1564,0.000563,-1.63879401981831,0.915779054164886,
1565,0.000564,-1.43778899312019,0.915779054164886,
1566,0.000565,-1.43778899312019,0.714774027466774,
1567,0.000566,-1.63879401981831,0.714774027466774,
1568,0.000567,-1.63879401981831,0.714774027466774,
1569,0.000568,-1.63879401981831,0.714774027466774,
1570,0.000569,-1.63879401981831,0.915779054164886,
1571,0.00057,-1.63879401981831,0.915779054164886,
1572,0.000571,-1.63879401981831,0.714774027466774,
1573,0.000572,-1.63879401981831,0.714774027466774,
1574,0.000573,-1.83979904651642,0.915779054164886,
1575,0.000574,-1.83979904651642,0.714774027466774,
1576,0.000575,-1.83979904651642,0.714774027466774,
1577,0.000576,-1.83979904651642,0.513769000768662,
1578,0.000577,-2.04080407321453,0.513769000768662,
1579,0.000578,-2.04080407321453,0.714774027466774,
