time;V(/vd);V(/vrsh);
0.133579;1.35694;0.642987;
0.133582;1.35576;0.641921;
0.133585;1.35458;0.640853;
0.133588;1.35339;0.639782;
0.133591;1.35219;0.638709;
0.133594;1.351;0.637633;
0.133597;1.3498;0.636555;
0.1336;1.3486;0.635475;
0.133603;1.3474;0.634392;
0.133606;1.34619;0.633306;
0.133609;1.34498;0.632219;
0.133612;1.34377;0.631128;
0.133615;1.34256;0.630036;
0.133618;1.34134;0.62894;
0.133621;1.34012;0.627843;
0.133624;1.3389;0.626743;
0.133627;1.33767;0.62564;
0.13363;1.33644;0.624535;
0.133633;1.33521;0.623428;
0.133636;1.33398;0.622318;
0.133639;1.33274;0.621206;
0.133642;1.3315;0.620092;
0.133645;1.33026;0.618975;
0.133648;1.32901;0.617856;
0.133651;1.32776;0.616734;
0.133654;1.32651;0.61561;
0.133657;1.32526;0.614484;
0.13366;1.324;0.613355;
0.133663;1.32274;0.612224;
0.133666;1.32148;0.61109;
0.133669;1.32021;0.609954;
0.133672;1.31895;0.608816;
0.133675;1.31768;0.607675;
0.133678;1.3164;0.606532;
0.133681;1.31513;0.605387;
0.133684;1.31385;0.604239;
0.133687;1.31257;0.603089;
0.13369;1.31128;0.601937;
0.133693;1.31;0.600782;
0.133696;1.30871;0.599625;
0.133699;1.30741;0.598466;
0.133702;1.30612;0.597304;
0.133705;1.30482;0.59614;
0.133708;1.30352;0.594974;
0.133711;1.30222;0.593805;
0.133714;1.30091;0.592635;
0.133717;1.2996;0.591461;
0.13372;1.29829;0.590286;
0.133723;1.29698;0.589108;
0.133726;1.29566;0.587928;
0.133729;1.29434;0.586746;
0.133732;1.29302;0.585561;
0.133735;1.29169;0.584374;
0.133738;1.29037;0.583185;
0.133741;1.28904;0.581994;
0.133744;1.2877;0.5808;
0.133747;1.28637;0.579604;
0.13375;1.28503;0.578406;
0.133753;1.28369;0.577206;
0.133756;1.28234;0.576003;
0.133759;1.281;0.574798;
0.133762;1.27965;0.573591;
0.133765;1.2783;0.572382;
0.133768;1.27694;0.57117;
0.133771;1.27559;0.569957;
0.133774;1.27423;0.568741;
0.133777;1.27286;0.567522;
0.13378;1.2715;0.566302;
0.133783;1.27013;0.565079;
0.133786;1.26876;0.563855;
0.133789;1.26739;0.562628;
0.133792;1.26601;0.561398;
0.133795;1.26463;0.560167;
0.133798;1.26325;0.558934;
0.133801;1.26187;0.557698;
0.133804;1.26048;0.55646;
0.133807;1.2591;0.55522;
0.13381;1.2577;0.553978;
0.133813;1.25631;0.552733;
0.133816;1.25491;0.551487;
0.133819;1.25352;0.550238;
0.133822;1.25211;0.548988;
0.133825;1.25071;0.547735;
0.133828;1.2493;0.54648;
0.133831;1.24789;0.545222;
0.133834;1.24648;0.543963;
0.133837;1.24507;0.542702;
0.13384;1.24365;0.541438;
0.133843;1.24223;0.540173;
0.133846;1.24081;0.538905;
0.133849;1.23938;0.537635;
0.133852;1.23796;0.536363;
0.133855;1.23653;0.535089;
0.133858;1.23509;0.533813;
0.133861;1.23366;0.532535;
0.133864;1.23222;0.531255;
0.133867;1.23078;0.529972;
0.13387;1.22934;0.528688;
0.133873;1.22789;0.527401;
0.133876;1.22644;0.526113;
0.133879;1.22499;0.524822;
0.133882;1.22354;0.52353;
0.133885;1.22209;0.522235;
0.133888;1.22063;0.520938;
0.133891;1.21917;0.51964;
0.133894;1.2177;0.518339;
0.133897;1.21624;0.517036;
0.1339;1.21477;0.515731;
0.133903;1.2133;0.514425;
0.133906;1.21183;0.513116;
0.133909;1.21035;0.511805;
0.133912;1.20887;0.510492;
0.133915;1.20739;0.509177;
0.133918;1.20591;0.507861;
0.133921;1.20442;0.506542;
0.133924;1.20294;0.505221;
0.133927;1.20145;0.503898;
0.13393;1.19995;0.502574;
0.133933;1.19846;0.501247;
0.133936;1.19696;0.499918;
0.133939;1.19546;0.498588;
0.133942;1.19396;0.497255;
0.133945;1.19245;0.495921;
0.133948;1.19094;0.494585;
0.133951;1.18943;0.493246;
0.133954;1.18792;0.491906;
0.133957;1.1864;0.490564;
0.13396;1.18489;0.48922;
0.133963;1.18337;0.487874;
0.133966;1.18184;0.486526;
0.133969;1.18032;0.485176;
0.133972;1.17879;0.483824;
0.133975;1.17726;0.482471;
0.133978;1.17573;0.481115;
0.133981;1.17419;0.479758;
0.133984;1.17266;0.478398;
0.133987;1.17112;0.477037;
0.13399;1.16957;0.475674;
0.133993;1.16803;0.474309;
0.133996;1.16648;0.472943;
0.133999;1.16493;0.471574;
0.134002;1.16338;0.470204;
0.134005;1.16183;0.468831;
0.134008;1.16027;0.467457;
0.134011;1.15871;0.466081;
0.134014;1.15715;0.464703;
0.134017;1.15559;0.463324;
0.13402;1.15402;0.461942;
0.134023;1.15245;0.460559;
0.134026;1.15088;0.459174;
0.134029;1.14931;0.457787;
0.134032;1.14773;0.456399;
0.134035;1.14615;0.455008;
0.134038;1.14457;0.453616;
0.134041;1.14299;0.452222;
0.134044;1.1414;0.450826;
0.134047;1.13981;0.449429;
0.13405;1.13822;0.44803;
0.134053;1.13663;0.446629;
0.134056;1.13504;0.445226;
0.134059;1.13344;0.443821;
0.134062;1.13184;0.442415;
0.134065;1.13024;0.441007;
0.134068;1.12863;0.439597;
0.134071;1.12703;0.438186;
0.134074;1.12542;0.436773;
0.134077;1.12381;0.435358;
0.13408;1.12219;0.433941;
0.134083;1.12057;0.432523;
0.134086;1.11896;0.431103;
0.134089;1.11734;0.429681;
0.134092;1.11571;0.428257;
0.134095;1.11409;0.426832;
0.134098;1.11246;0.425406;
0.134101;1.11083;0.423977;
0.134104;1.1092;0.422547;
0.134107;1.10756;0.421115;
0.13411;1.10592;0.419682;
0.134113;1.10428;0.418247;
0.134116;1.10264;0.41681;
0.134119;1.101;0.415372;
0.134122;1.09935;0.413932;
0.134125;1.0977;0.41249;
0.134128;1.09605;0.411047;
0.134131;1.0944;0.409602;
0.134134;1.09274;0.408155;
0.134137;1.09108;0.406707;
0.13414;1.08942;0.405258;
0.134143;1.08776;0.403806;
0.134146;1.08609;0.402353;
0.134149;1.08442;0.400899;
0.134152;1.08275;0.399443;
0.134155;1.08108;0.397985;
0.134158;1.07941;0.396526;
0.134161;1.07773;0.395066;
0.134164;1.07605;0.393603;
0.134167;1.07437;0.392139;
0.13417;1.07269;0.390674;
0.134173;1.071;0.389207;
0.134176;1.06931;0.387739;
0.134179;1.06762;0.386269;
0.134182;1.06593;0.384797;
0.134185;1.06423;0.383324;
0.134188;1.06253;0.38185;
0.134191;1.06083;0.380374;
0.134194;1.05913;0.378896;
0.134197;1.05743;0.377417;
0.1342;1.05572;0.375937;
0.134203;1.05401;0.374455;
0.134206;1.0523;0.372971;
0.134209;1.05058;0.371486;
0.134212;1.04887;0.37;
0.134215;1.04715;0.368512;
0.134218;1.04543;0.367023;
0.134221;1.04371;0.365532;
0.134224;1.04198;0.36404;
0.134227;1.04025;0.362546;
0.13423;1.03852;0.361051;
0.134233;1.03679;0.359555;
0.134236;1.03506;0.358057;
0.134239;1.03332;0.356558;
0.134242;1.03158;0.355057;
0.134245;1.02984;0.353555;
0.134248;1.02809;0.352051;
0.134251;1.02635;0.350547;
0.134254;1.0246;0.34904;
0.134257;1.02285;0.347533;
0.13426;1.02109;0.346024;
0.134263;1.01934;0.344513;
0.134266;1.01758;0.343002;
0.134269;1.01582;0.341489;
0.134272;1.01406;0.339974;
0.134275;1.01229;0.338459;
0.134278;1.01053;0.336942;
0.134281;1.00876;0.335423;
0.134284;1.00698;0.333904;
0.134287;1.00521;0.332383;
0.13429;1.00343;0.33086;
0.134293;1.00166;0.329337;
0.134296;0.999874;0.327812;
0.134299;0.998091;0.326286;
0.134302;0.996305;0.324758;
0.134305;0.994517;0.32323;
0.134308;0.992726;0.3217;
0.134311;0.990933;0.320168;
0.134314;0.989138;0.318636;
0.134317;0.98734;0.317102;
0.13432;0.98554;0.315567;
0.134323;0.983738;0.314031;
0.134326;0.981933;0.312493;
0.134329;0.980126;0.310955;
0.134332;0.978316;0.309415;
0.134335;0.976505;0.307874;
0.134338;0.97469;0.306331;
0.134341;0.972874;0.304788;
0.134344;0.971055;0.303243;
0.134347;0.969233;0.301697;
0.13435;0.967409;0.30015;
0.134353;0.965583;0.298602;
0.134356;0.963754;0.297053;
0.134359;0.961923;0.295502;
0.134362;0.96009;0.29395;
0.134365;0.958254;0.292398;
0.134368;0.956415;0.290844;
0.134371;0.954575;0.289289;
0.134374;0.952731;0.287732;
0.134377;0.950886;0.286175;
0.13438;0.949037;0.284617;
0.134383;0.947187;0.283057;
0.134386;0.945333;0.281496;
0.134389;0.943478;0.279935;
0.134392;0.94162;0.278372;
0.134395;0.939759;0.276808;
0.134398;0.937896;0.275243;
0.134401;0.93603;0.273677;
0.134404;0.934162;0.27211;
0.134407;0.932291;0.270542;
0.13441;0.930418;0.268973;
0.134413;0.928542;0.267403;
0.134416;0.926664;0.265832;
0.134419;0.924783;0.264259;
0.134422;0.922899;0.262686;
0.134425;0.921013;0.261112;
0.134428;0.919125;0.259537;
0.134431;0.917233;0.25796;
0.134434;0.915339;0.256383;
0.134437;0.913443;0.254805;
0.13444;0.911543;0.253226;
0.134443;0.909641;0.251646;
0.134446;0.907737;0.250065;
0.134449;0.90583;0.248483;
0.134452;0.90392;0.2469;
0.134455;0.902007;0.245316;
0.134458;0.900091;0.243732;
0.134461;0.898173;0.242146;
0.134464;0.896252;0.240559;
0.134467;0.894329;0.238972;
0.13447;0.892402;0.237384;
0.134473;0.890473;0.235794;
0.134476;0.888541;0.234204;
0.134479;0.886606;0.232613;
0.134482;0.884668;0.231021;
0.134485;0.882727;0.229429;
0.134488;0.880784;0.227835;
0.134491;0.878837;0.226241;
0.134494;0.876888;0.224646;
0.134497;0.874935;0.22305;
0.1345;0.87298;0.221453;
0.134503;0.871022;0.219855;
0.134506;0.86906;0.218257;
0.134509;0.867096;0.216658;
0.134512;0.865128;0.215058;
0.134515;0.863158;0.213457;
0.134518;0.861184;0.211856;
0.134521;0.859207;0.210254;
0.134524;0.857227;0.208651;
0.134527;0.855244;0.207047;
0.13453;0.853258;0.205443;
0.134533;0.851268;0.203838;
0.134536;0.849275;0.202232;
0.134539;0.847279;0.200626;
0.134542;0.84528;0.199018;
0.134545;0.843277;0.197411;
0.134548;0.84127;0.195802;
0.134551;0.839261;0.194193;
0.134554;0.837247;0.192583;
0.134557;0.835231;0.190973;
0.13456;0.833211;0.189362;
0.134563;0.831187;0.18775;
0.134566;0.829159;0.186138;
0.134569;0.827128;0.184525;
0.134572;0.825093;0.182912;
0.134575;0.823055;0.181298;
0.134578;0.821013;0.179683;
0.134581;0.818966;0.178068;
0.134584;0.816916;0.176453;
0.134587;0.814863;0.174836;
0.13459;0.812805;0.17322;
0.134593;0.810743;0.171603;
0.134596;0.808677;0.169985;
0.134599;0.806607;0.168367;
0.134602;0.804532;0.166748;
0.134605;0.802454;0.165129;
0.134608;0.800371;0.16351;
0.134611;0.798284;0.16189;
0.134614;0.796192;0.16027;
0.134617;0.794096;0.158649;
0.13462;0.791995;0.157028;
0.134623;0.78989;0.155406;
0.134626;0.78778;0.153784;
0.134629;0.785665;0.152162;
0.134632;0.783546;0.15054;
0.134635;0.781421;0.148917;
0.134638;0.779292;0.147294;
0.134641;0.777157;0.14567;
0.134644;0.775017;0.144046;
0.134647;0.772872;0.142422;
0.13465;0.770722;0.140798;
0.134653;0.768566;0.139174;
0.134656;0.766404;0.137549;
0.134659;0.764237;0.135924;
0.134662;0.762064;0.134299;
0.134665;0.759885;0.132674;
0.134668;0.757701;0.131049;
0.134671;0.75551;0.129423;
0.134674;0.753312;0.127797;
0.134677;0.751109;0.126172;
0.13468;0.748899;0.124546;
0.134683;0.746682;0.12292;
0.134686;0.744458;0.121295;
0.134689;0.742228;0.119669;
0.134692;0.73999;0.118043;
0.134695;0.737745;0.116417;
0.134698;0.735492;0.114792;
0.134701;0.733232;0.113166;
0.134704;0.730964;0.111541;
0.134707;0.728688;0.109915;
0.13471;0.726404;0.10829;
0.134713;0.724111;0.106665;
0.134716;0.72181;0.105041;
0.134719;0.7195;0.103416;
0.134722;0.71718;0.101792;
0.134725;0.714851;0.100168;
0.134728;0.712513;0.098545;
0.134731;0.710164;0.096922;
0.134734;0.707805;0.0952994;
0.134737;0.705436;0.0936773;
0.13474;0.703056;0.0920556;
0.134743;0.700665;0.0904345;
0.134746;0.698262;0.088814;
0.134749;0.695846;0.0871942;
0.134752;0.693419;0.085575;
0.134755;0.690979;0.0839565;
0.134758;0.688526;0.0823389;
0.134761;0.686058;0.080722;
0.134764;0.683577;0.0791061;
0.134767;0.681081;0.077491;
0.13477;0.67857;0.075877;
0.134773;0.676043;0.0742641;
0.134776;0.673499;0.0726523;
0.134779;0.670938;0.0710418;
0.134782;0.66836;0.0694325;
0.134785;0.665762;0.0678246;
0.134788;0.663146;0.0662182;
0.134791;0.660509;0.0646134;
0.134794;0.657851;0.0630101;
0.134797;0.65517;0.0614087;
0.1348;0.652467;0.0598091;
0.134803;0.649739;0.0582115;
0.134806;0.646985;0.056616;
0.134809;0.644205;0.0550228;
0.134812;0.641397;0.053432;
0.134815;0.638558;0.0518438;
0.134818;0.635688;0.0502582;
0.134821;0.632785;0.0486756;
0.134824;0.629847;0.0470961;
0.134827;0.626872;0.04552;
0.13483;0.623857;0.0439474;
0.134833;0.620799;0.0423787;
0.134836;0.617697;0.0408141;
0.134839;0.614547;0.0392539;
0.134842;0.611345;0.0376985;
0.134845;0.608088;0.0361483;
0.134848;0.604772;0.0346037;
0.134851;0.601392;0.0330651;
0.134854;0.597943;0.0315331;
0.134857;0.594419;0.0300082;
0.13486;0.590814;0.0284912;
0.134863;0.58712;0.0269828;
0.134866;0.583329;0.0254837;
0.134869;0.579431;0.023995;
0.134872;0.575415;0.0225179;
0.134875;0.571269;0.0210534;
0.134878;0.566978;0.0196032;
0.134881;0.562525;0.0181689;
0.134884;0.557889;0.0167526;
0.134887;0.553049;0.0153565;
0.13489;0.547975;0.0139835;
0.134893;0.542634;0.012637;
0.134896;0.536988;0.0113208;
0.134899;0.530987;0.0100398;
0.134902;0.524574;0.00879979;
0.134905;0.51768;0.00760767;
0.134908;0.510221;0.00647179;
0.134911;0.502099;0.00540205;
0.134914;0.4932;0.00440982;
0.134917;0.483398;0.0035077;
0.13492;0.472565;0.00270847;
0.134923;0.460591;0.00202327;
0.134926;0.447406;0.00145885;
0.134929;0.433021;0.00101435;
0.134932;0.417514;0.000681837;
0.134935;0.401056;0.000444319;
0.134938;0.383849;0.000281508;
0.134941;0.366092;0.000173672;
0.134944;0.347951;0.000103961;
0.134947;0.329555;5.97682e-05;
0.13495;0.310992;3.20395e-05;
0.134953;0.292323;1.48577e-05;
0.134956;0.273587;4.22515e-06;
0.134959;0.254809;-2.25575e-06;
0.134962;0.236005;-6.23424e-06;
0.134965;0.217184;-8.59988e-06;
0.134968;0.198353;-1.00384e-05;
0.134971;0.179515;-1.08435e-05;
0.134974;0.160673;-1.13227e-05;
0.134977;0.141827;-1.15426e-05;
0.13498;0.122981;-1.16633e-05;
0.134983;0.104132;-1.16675e-05;
0.134986;0.0852836;-1.16571e-05;
0.134989;0.0664338;-1.1585e-05;
0.134992;0.047584;-1.15289e-05;
0.134995;0.0287336;-1.14327e-05;
0.134998;0.00988343;-1.13628e-05;
0.135001;-0.00896714;-1.12617e-05;
0.135004;-0.0278174;-1.11897e-05;
0.135007;-0.0466678;-1.10906e-05;
0.13501;-0.0655177;-1.10205e-05;
0.135013;-0.0843677;-1.09256e-05;
0.135016;-0.103217;-1.08587e-05;
0.135019;-0.122066;-1.07684e-05;
0.135022;-0.140915;-1.07049e-05;
0.135025;-0.159763;-1.06193e-05;
0.135028;-0.178611;-1.05591e-05;
0.135031;-0.197458;-1.04778e-05;
0.135034;-0.216304;-1.04207e-05;
0.135037;-0.235149;-1.03434e-05;
0.13504;-0.253994;-1.0289e-05;
0.135043;-0.272837;-1.02154e-05;
0.135046;-0.29168;-1.01636e-05;
0.135049;-0.310522;-1.00934e-05;
0.135052;-0.329362;-1.0044e-05;
0.135055;-0.348202;-9.97691e-06;
0.135058;-0.367039;-9.9296e-06;
0.135061;-0.385876;-9.86543e-06;
0.135064;-0.404712;-9.82009e-06;
0.135067;-0.423546;-9.75861e-06;
0.13507;-0.442378;-9.71507e-06;
0.135073;-0.461209;-9.65609e-06;
0.135076;-0.480038;-9.61423e-06;
0.135079;-0.498865;-9.55758e-06;
0.135082;-0.517691;-9.51726e-06;
0.135085;-0.536515;-9.46278e-06;
0.135088;-0.555337;-9.4239e-06;
0.135091;-0.574157;-9.37145e-06;
0.135094;-0.592974;-9.33391e-06;
0.135097;-0.61179;-9.28336e-06;
0.1351;-0.630604;-9.24706e-06;
0.135103;-0.649415;-9.1983e-06;
0.135106;-0.668224;-9.16316e-06;
0.135109;-0.687031;-9.11607e-06;
0.135112;-0.705835;-9.08202e-06;
0.135115;-0.724637;-9.0365e-06;
0.135118;-0.743436;-9.00347e-06;
0.135121;-0.762232;-8.95945e-06;
0.135124;-0.781026;-8.92737e-06;
0.135127;-0.799817;-8.88474e-06;
0.13513;-0.818605;-8.85357e-06;
0.135133;-0.83739;-8.81227e-06;
0.135136;-0.856172;-8.78194e-06;
0.135139;-0.874951;-8.74189e-06;
0.135142;-0.893727;-8.71236e-06;
0.135145;-0.9125;-8.67349e-06;
0.135148;-0.93127;-8.64472e-06;
0.135151;-0.950036;-8.60698e-06;
0.135154;-0.968799;-8.57892e-06;
0.135157;-0.987559;-8.54224e-06;
0.13516;-1.00631;-8.51486e-06;
0.135163;-1.02507;-8.47919e-06;
0.135166;-1.04382;-8.45246e-06;
0.135169;-1.06256;-8.41775e-06;
0.135172;-1.0813;-8.39162e-06;
0.135175;-1.10004;-8.35783e-06;
0.135178;-1.11877;-8.33228e-06;
0.135181;-1.1375;-8.29936e-06;
0.135184;-1.15623;-8.27437e-06;
0.135187;-1.17495;-8.24228e-06;
0.13519;-1.19367;-8.2178e-06;
0.135193;-1.21238;-8.18651e-06;
0.135196;-1.23109;-8.16253e-06;
0.135199;-1.24979;-8.13199e-06;
0.135202;-1.26849;-8.1085e-06;
0.135205;-1.28719;-8.07868e-06;
0.135208;-1.30588;-8.05564e-06;
0.135211;-1.32456;-8.02652e-06;
0.135214;-1.34324;-8.00391e-06;
0.135217;-1.36192;-7.97545e-06;
0.13522;-1.38059;-7.95326e-06;
0.135223;-1.39926;-7.92543e-06;
0.135226;-1.41792;-7.90364e-06;
0.135229;-1.43658;-7.87641e-06;
0.135232;-1.45523;-7.85501e-06;
0.135235;-1.47388;-7.82836e-06;
0.135238;-1.49252;-7.80733e-06;
0.135241;-1.51115;-7.78124e-06;
0.135244;-1.52978;-7.76056e-06;
0.135247;-1.54841;-7.735e-06;
0.13525;-1.56703;-7.71466e-06;
0.135253;-1.58564;-7.68961e-06;
0.135256;-1.60425;-7.66959e-06;
0.135259;-1.62285;-7.64504e-06;
0.135262;-1.64145;-7.62534e-06;
0.135265;-1.66004;-7.60126e-06;
0.135268;-1.67863;-7.58186e-06;
0.135271;-1.69721;-7.55824e-06;
0.135274;-1.71578;-7.53912e-06;
0.135277;-1.73435;-7.51594e-06;
0.13528;-1.75291;-7.4971e-06;
0.135283;-1.77146;-7.47434e-06;
0.135286;-1.79001;-7.45578e-06;
0.135289;-1.80855;-7.43342e-06;
0.135292;-1.82709;-7.41511e-06;
0.135295;-1.84562;-7.39315e-06;
0.135298;-1.86414;-7.3751e-06;
0.135301;-1.88266;-7.35351e-06;
0.135304;-1.90117;-7.3357e-06;
0.135307;-1.91967;-7.31447e-06;
0.13531;-1.93817;-7.29689e-06;
0.135313;-1.95665;-7.27602e-06;
0.135316;-1.97514;-7.25867e-06;
0.135319;-1.99361;-7.23813e-06;
0.135322;-2.01208;-7.221e-06;
0.135325;-2.03054;-7.20079e-06;
0.135328;-2.04899;-7.18387e-06;
0.135331;-2.06744;-7.16397e-06;
0.135334;-2.08588;-7.14725e-06;
0.135337;-2.10431;-7.12767e-06;
0.13534;-2.12273;-7.11115e-06;
0.135343;-2.14115;-7.09185e-06;
0.135346;-2.15956;-7.07552e-06;
0.135349;-2.17796;-7.05651e-06;
0.135352;-2.19635;-7.04037e-06;
0.135355;-2.21474;-7.02164e-06;
0.135358;-2.23312;-7.00567e-06;
0.135361;-2.25149;-6.98721e-06;
0.135364;-2.26985;-6.97142e-06;
0.135367;-2.2882;-6.95321e-06;
0.13537;-2.30655;-6.93759e-06;
0.135373;-2.32488;-6.91963e-06;
0.135376;-2.34321;-6.90417e-06;
0.135379;-2.36153;-6.88645e-06;
0.135382;-2.37985;-6.87115e-06;
0.135385;-2.39815;-6.85367e-06;
0.135388;-2.41644;-6.83853e-06;
0.135391;-2.43473;-6.82127e-06;
0.135394;-2.45301;-6.80628e-06;
0.135397;-2.47128;-6.78924e-06;
0.1354;-2.48954;-6.77439e-06;
0.135403;-2.50779;-6.75757e-06;
0.135406;-2.52603;-6.74286e-06;
0.135409;-2.54427;-6.72624e-06;
0.135412;-2.56249;-6.71168e-06;
0.135415;-2.58071;-6.69525e-06;
0.135418;-2.59892;-6.68082e-06;
0.135421;-2.61711;-6.6646e-06;
0.135424;-2.6353;-6.6503e-06;
0.135427;-2.65348;-6.63426e-06;
0.13543;-2.67165;-6.62008e-06;
0.135433;-2.68981;-6.60423e-06;
0.135436;-2.70796;-6.59018e-06;
0.135439;-2.7261;-6.5745e-06;
0.135442;-2.74423;-6.56057e-06;
0.135445;-2.76235;-6.54506e-06;
0.135448;-2.78046;-6.53125e-06;
0.135451;-2.79856;-6.51591e-06;
0.135454;-2.81666;-6.50221e-06;
0.135457;-2.83474;-6.48703e-06;
0.13546;-2.85281;-6.47344e-06;
0.135463;-2.87087;-6.45842e-06;
0.135466;-2.88892;-6.44494e-06;
0.135469;-2.90696;-6.43007e-06;
0.135472;-2.92499;-6.4167e-06;
0.135475;-2.94301;-6.40198e-06;
0.135478;-2.96102;-6.38871e-06;
0.135481;-2.97902;-6.37413e-06;
0.135484;-2.99701;-6.36096e-06;
0.135487;-3.01499;-6.34653e-06;
0.13549;-3.03295;-6.33346e-06;
0.135493;-3.05091;-6.31916e-06;
0.135496;-3.06886;-6.30618e-06;
0.135499;-3.08679;-6.29201e-06;
0.135502;-3.10471;-6.27913e-06;
0.135505;-3.12263;-6.26509e-06;
0.135508;-3.14053;-6.2523e-06;
0.135511;-3.15842;-6.23839e-06;
0.135514;-3.1763;-6.22568e-06;
0.135517;-3.19417;-6.2119e-06;
0.13552;-3.21202;-6.19928e-06;
0.135523;-3.22987;-6.18561e-06;
0.135526;-3.2477;-6.17307e-06;
0.135529;-3.26552;-6.15952e-06;
0.135532;-3.28333;-6.14707e-06;
0.135535;-3.30113;-6.13363e-06;
0.135538;-3.31892;-6.12126e-06;
0.135541;-3.3367;-6.10793e-06;
0.135544;-3.35446;-6.09563e-06;
0.135547;-3.37221;-6.08241e-06;
0.13555;-3.38995;-6.07019e-06;
0.135553;-3.40768;-6.05707e-06;
0.135556;-3.42539;-6.04493e-06;
0.135559;-3.4431;-6.03191e-06;
0.135562;-3.46079;-6.01984e-06;
0.135565;-3.47847;-6.00692e-06;
0.135568;-3.49613;-5.99493e-06;
0.135571;-3.51379;-5.9821e-06;
0.135574;-3.53143;-5.97018e-06;
0.135577;-3.54906;-5.95745e-06;
0.13558;-3.56667;-5.94559e-06;
0.135583;-3.58428;-5.93295e-06;
0.135586;-3.60187;-5.92116e-06;
0.135589;-3.61944;-5.90861e-06;
0.135592;-3.63701;-5.89688e-06;
0.135595;-3.65456;-5.88442e-06;
0.135598;-3.6721;-5.87276e-06;
0.135601;-3.68963;-5.86038e-06;
0.135604;-3.70714;-5.84878e-06;
0.135607;-3.72464;-5.83649e-06;
0.13561;-3.74213;-5.82494e-06;
0.135613;-3.7596;-5.81273e-06;
0.135616;-3.77706;-5.80125e-06;
0.135619;-3.79451;-5.78912e-06;
0.135622;-3.81194;-5.77769e-06;
0.135625;-3.82936;-5.76564e-06;
0.135628;-3.84677;-5.75427e-06;
0.135631;-3.86416;-5.74229e-06;
0.135634;-3.88154;-5.73097e-06;
0.135637;-3.8989;-5.71907e-06;
0.13564;-3.91625;-5.70781e-06;
0.135643;-3.93359;-5.69597e-06;
0.135646;-3.95091;-5.68476e-06;
0.135649;-3.96822;-5.673e-06;
0.135652;-3.98552;-5.66184e-06;
0.135655;-4.0028;-5.65015e-06;
0.135658;-4.02006;-5.63904e-06;
0.135661;-4.03732;-5.62741e-06;
0.135664;-4.05455;-5.61636e-06;
0.135667;-4.07178;-5.60479e-06;
0.13567;-4.08899;-5.59379e-06;
0.135673;-4.10618;-5.58228e-06;
0.135676;-4.12336;-5.57133e-06;
0.135679;-4.14053;-5.55989e-06;
0.135682;-4.15768;-5.54897e-06;
0.135685;-4.17481;-5.53759e-06;
0.135688;-4.19193;-5.52673e-06;
0.135691;-4.20904;-5.51541e-06;
0.135694;-4.22613;-5.50459e-06;
0.135697;-4.24321;-5.49332e-06;
0.1357;-4.26027;-5.48255e-06;
0.135703;-4.27731;-5.47134e-06;
0.135706;-4.29434;-5.4606e-06;
0.135709;-4.31136;-5.44945e-06;
0.135712;-4.32836;-5.43876e-06;
0.135715;-4.34535;-5.42766e-06;
0.135718;-4.36231;-5.41701e-06;
0.135721;-4.37927;-5.40596e-06;
0.135724;-4.39621;-5.39535e-06;
0.135727;-4.41313;-5.38435e-06;
0.13573;-4.43004;-5.37378e-06;
0.135733;-4.44693;-5.36284e-06;
0.135736;-4.4638;-5.3523e-06;
0.135739;-4.48066;-5.34141e-06;
0.135742;-4.49751;-5.33091e-06;
0.135745;-4.51433;-5.32006e-06;
0.135748;-4.53114;-5.3096e-06;
0.135751;-4.54794;-5.2988e-06;
0.135754;-4.56472;-5.28838e-06;
0.135757;-4.58148;-5.27762e-06;
0.13576;-4.59823;-5.26723e-06;
0.135763;-4.61496;-5.25652e-06;
0.135766;-4.63167;-5.24617e-06;
0.135769;-4.64837;-5.2355e-06;
0.135772;-4.66505;-5.22518e-06;
0.135775;-4.68172;-5.21456e-06;
0.135778;-4.69837;-5.20427e-06;
0.135781;-4.715;-5.19369e-06;
0.135784;-4.73161;-5.18343e-06;
0.135787;-4.74821;-5.17289e-06;
0.13579;-4.76479;-5.16267e-06;
0.135793;-4.78135;-5.15217e-06;
0.135796;-4.7979;-5.14198e-06;
0.135799;-4.81443;-5.13151e-06;
0.135802;-4.83094;-5.12135e-06;
0.135805;-4.84744;-5.11093e-06;
0.135808;-4.86392;-5.1008e-06;
0.135811;-4.88038;-5.09041e-06;
0.135814;-4.89682;-5.08031e-06;
0.135817;-4.91325;-5.06996e-06;
0.13582;-4.92966;-5.05989e-06;
0.135823;-4.94605;-5.04957e-06;
0.135826;-4.96242;-5.03953e-06;
0.135829;-4.97878;-5.02924e-06;
0.135832;-4.99512;-5.01923e-06;
0.135835;-5.01144;-5.00898e-06;
0.135838;-5.02774;-4.99899e-06;
0.135841;-5.04402;-4.98878e-06;
0.135844;-5.06029;-4.97882e-06;
0.135847;-5.07654;-4.96863e-06;
0.13585;-5.09277;-4.9587e-06;
0.135853;-5.10898;-4.94855e-06;
0.135856;-5.12518;-4.93864e-06;
0.135859;-5.14136;-4.92852e-06;
0.135862;-5.15751;-4.91863e-06;
0.135865;-5.17365;-4.90855e-06;
0.135868;-5.18978;-4.89868e-06;
0.135871;-5.20588;-4.88863e-06;
0.135874;-5.22196;-4.87879e-06;
0.135877;-5.23803;-4.86876e-06;
0.13588;-5.25408;-4.85895e-06;
0.135883;-5.27011;-4.84894e-06;
0.135886;-5.28612;-4.83915e-06;
0.135889;-5.30211;-4.82918e-06;
0.135892;-5.31808;-4.81941e-06;
